Satellite, Latitude, Longitude, Altitude
STARLINK-31682, 46.520263, -47.404674, 286.20
STARLINK-31693, 17.156899, 31.587070, 447.40
STARLINK-31617, 42.607529, -131.803354, 448.30
STARLINK-31622, 15.908630, -48.436417, 443.68
STARLINK-31319, -3.707720, 145.687889, 444.31
STARLINK-31625, -17.618468, -11.069458, 447.23
STARLINK-31631, -39.237196, 89.245958, 454.51
STARLINK-31620, 21.249675, 174.056721, 444.11
STARLINK-31511, 36.735025, -83.387977, 446.96
STARLINK-31364, -20.225088, 126.576696, 447.85
STARLINK-31597, -32.193666, 11.245699, 452.11
STARLINK-31621, -9.391956, -20.663135, 445.25
STARLINK-31462, -41.580080, 40.097740, 455.48
STARLINK-31592, 30.836548, -70.222149, 445.71
STARLINK-31267, 28.634814, -174.866231, 445.30
STARLINK-31381, 34.965396, -162.284446, 446.71
STARLINK-31546, -12.130720, 136.427440, 445.78
STARLINK-31575, 13.222827, 164.096632, 443.37
STARLINK-31375, -34.468644, 98.325832, 344.32
STARLINK-31610, -25.313375, -0.607676, 449.72
STARLINK-31581, 39.789493, -147.897303, 447.59
STARLINK-31566, -42.222778, 73.562869, 455.86
STARLINK-31515, -37.768397, 24.751644, 453.97
STARLINK-31531, 5.344325, 154.463522, 443.40
STARLINK-31753, -19.906118, 85.451430, 447.62
STARLINK-31653, 43.112795, -166.289709, 433.89
STARLINK-31733, 35.185242, 156.699042, 446.33
STARLINK-31657, 5.192970, 113.634141, 443.41
STARLINK-31754, -37.943037, -16.255028, 454.29
STARLINK-31638, -9.705971, -61.870653, 445.48
STARLINK-31670, -41.511867, -0.942460, 455.65
STARLINK-31712, 42.983615, -155.752904, 448.24
STARLINK-31684, -42.145317, 32.606541, 456.19
STARLINK-31678, -26.990386, 74.424695, 449.98
STARLINK-31744, -33.589892, 62.261734, 452.48
STARLINK-31719, 21.560797, 132.930284, 444.07
STARLINK-31728, 13.550728, 122.933208, 443.50
STARLINK-31720, 36.539035, -124.398759, 446.80
STARLINK-31731, 39.949818, 171.193644, 447.42
STARLINK-31742, 40.838006, -139.339642, 447.76
STARLINK-31512, 7.272178, -80.141658, 443.10
STARLINK-31458, 42.672791, -172.678612, 448.22
STARLINK-31357, 15.583934, -89.592864, 443.61
STARLINK-31508, -1.209845, -71.059679, 443.91
STARLINK-31535, -9.964327, 96.453633, 445.29
STARLINK-31533, -17.933815, -52.224193, 447.21
STARLINK-31524, -14.620257, 91.122601, 436.21
STARLINK-31635, 29.963408, -140.534683, 445.38
STARLINK-31650, -26.319032, 45.112559, 450.08
STARLINK-31658, 10.042927, 56.515294, 397.39
STARLINK-31664, -2.084023, 74.631264, 443.98
STARLINK-31669, 6.487984, -109.658485, 443.42
STARLINK-31671, 36.037243, 127.573183, 446.39
STARLINK-31674, -18.682465, -81.649779, 447.48
STARLINK-31679, -38.395411, 19.331626, 454.41
STARLINK-31370, 29.964080, 114.666573, 445.41
STARLINK-31404, 42.883195, 158.645546, 448.07
STARLINK-31453, -32.638943, 33.035651, 452.25
STARLINK-31476, -10.552789, 65.425129, 445.38
STARLINK-31376, 22.721581, -129.155204, 444.35
STARLINK-31538, -2.096649, -100.490787, 444.06
STARLINK-31564, 14.826870, -119.060797, 443.32
STARLINK-31452, 40.506438, 142.301188, 447.60
STARLINK-31618, -41.925198, -29.656651, 455.82
STARLINK-31513, 43.161993, 162.237828, 448.04
STARLINK-31392, -26.306332, -71.003210, 450.27
STARLINK-31619, -10.538959, -91.314635, 445.37
STARLINK-31624, 24.898662, 104.613468, 444.52
STARLINK-31509, 40.280009, -168.051617, 447.81
STARLINK-31734, 9.965522, 113.007577, 443.29
STARLINK-31738, 40.088400, 161.505500, 447.62
STARLINK-31721, 42.046892, -152.091999, 448.03
STARLINK-31737, 1.074160, -79.335013, 443.87
STARLINK-31725, 26.356411, 123.372212, 444.79
STARLINK-31539, -23.588235, -50.530080, 449.12
STARLINK-31397, -28.879519, 65.453497, 450.72
STARLINK-31481, 32.649543, 145.214430, 445.91
STARLINK-31540, 26.629032, -110.414890, 444.75
STARLINK-31574, -36.635647, -25.880750, 453.71
STARLINK-31556, -39.910689, 38.421121, 455.10
STARLINK-31582, -13.538620, 86.539764, 445.91
STARLINK-31519, 41.781849, 174.377691, 447.98
STARLINK-31736, 19.924632, 124.034821, 443.83
STARLINK-31675, 17.765478, -98.108495, 443.87
STARLINK-31722, 38.115840, 158.864981, 447.02
STARLINK-31741, 43.158416, -168.893517, 448.50
STARLINK-31699, 9.567098, -88.515482, 443.33
STARLINK-31750, -15.764373, -60.735618, 446.84
STARLINK-31723, -7.456365, -70.200645, 444.90
STARLINK-31724, -40.878033, -11.012470, 455.36
STARLINK-31730, -21.546750, 76.545273, 448.01
STARLINK-31718, -35.164359, 52.810614, 453.42
STARLINK-31747, 4.048791, 133.623112, 443.40
STARLINK-31388, -2.605654, 125.680372, 444.21
STARLINK-31332, -41.757582, 20.858771, 455.51
STARLINK-31689, 43.086551, -136.775173, 448.28
STARLINK-31471, -26.756338, 96.013197, 450.07
STARLINK-31470, 27.995065, 163.734368, 445.07
STARLINK-31587, -24.658236, -21.910338, 449.47
STARLINK-31606, 24.432641, -80.014312, 444.67
STARLINK-31666, 7.027804, 134.219442, 443.31
STARLINK-31683, -42.079607, 54.298276, 455.58
STARLINK-31751, 35.683004, 178.282116, 446.71
STARLINK-31510, 39.428011, -169.597833, 447.65
STARLINK-31663, 14.300729, 144.153745, 443.29
STARLINK-31692, -2.024293, -49.850904, 444.16
STARLINK-31685, -8.623137, -41.854329, 444.94
STARLINK-31686, -31.602713, -10.249949, 451.81
STARLINK-31668, 41.266650, -120.291189, 447.93
STARLINK-31690, -43.156531, 37.554763, 456.28
STARLINK-31701, -33.408562, 83.865220, 452.44
STARLINK-31697, -38.687957, 69.951600, 454.00
STARLINK-31662, -19.194049, 106.710886, 447.52
STARLINK-31702, -38.074576, 5.363774, 454.25
STARLINK-31704, -23.772574, 55.971493, 449.21
STARLINK-31770, -30.333600, 124.043663, 451.22
STARLINK-31778, -21.979594, 8.383916, 448.47
STARLINK-31776, 25.886909, -166.398161, 444.70
STARLINK-31765, 11.400469, -29.403828, 443.56
STARLINK-31767, -40.131780, 46.822396, 455.07
STARLINK-31782, 41.797985, -125.223111, 447.85
STARLINK-31755, 43.158339, -108.531326, 448.90
STARLINK-31585, -40.698689, 96.193652, 455.14
STARLINK-31667, 10.018762, 173.355929, 443.27
STARLINK-31729, -5.631854, -11.013561, 444.47
STARLINK-31448, 27.036752, -49.897202, 445.12
STARLINK-31748, -13.991319, -1.669243, 446.53
STARLINK-31746, -35.988860, 111.025088, 453.55
STARLINK-31762, -35.467507, 32.267374, 453.36
STARLINK-31761, -20.848122, 135.144626, 397.73
STARLINK-31768, -29.268189, 19.559032, 451.05
STARLINK-31769, -23.188283, 135.436922, 448.88
STARLINK-31784, 32.693617, -154.406459, 446.08
STARLINK-31777, 38.147912, -140.742940, 447.31
STARLINK-31771, -28.791168, 125.024994, 439.71
STARLINK-31758, 19.483320, -39.124266, 443.86
STARLINK-31774, 2.899402, -20.117318, 443.45
STARLINK-31763, 1.547063, 164.175051, 443.60
STARLINK-31749, -19.922314, 98.823244, 448.22
STARLINK-31781, -22.513377, -143.706455, 418.94
STARLINK-31541, 16.104768, -86.404789, 443.60
STARLINK-31797, -32.019729, -145.976723, 452.16
STARLINK-31798, 39.694366, 13.190831, 447.58
STARLINK-31802, 36.864472, -51.339022, 446.82
STARLINK-31791, -42.276375, 151.775067, 455.96
STARLINK-31727, 12.945008, 61.144034, 443.00
STARLINK-31807, 43.038881, -19.800208, 448.49
STARLINK-31806, -9.124899, -114.108671, 445.35
STARLINK-31804, -34.038876, 122.103320, 452.84
STARLINK-31660, -5.014158, 69.147065, 444.39
STARLINK-31800, 34.445920, 27.537054, 446.25
STARLINK-31789, -41.507246, -174.769570, 455.80
STARLINK-31795, 9.767450, -104.354029, 442.56
STARLINK-31796, -25.157664, -134.243089, 449.52
STARLINK-31801, 21.065122, 51.108949, 443.91
STARLINK-31790, 41.969438, -40.921255, 448.31
STARLINK-31803, 0.361463, -103.895623, 439.24
STARLINK-31787, -17.406852, -123.750071, 447.35
STARLINK-31277, -0.717084, -105.043494, 444.33
STARLINK-31799, 42.561721, -2.816112, 448.17
STARLINK-31764, -43.130154, 168.613143, 456.28
STARLINK-31589, 42.842263, -104.736180, 448.21
STARLINK-31665, 6.245250, 163.633408, 443.36
STARLINK-31912, 6.191391, -30.103542, 443.53
STARLINK-31904, -26.552015, 8.616324, 449.96
STARLINK-31858, 40.417850, -137.978253, 447.69
STARLINK-31881, -33.180985, 112.872567, 452.27
STARLINK-31885, 29.777295, -165.560820, 445.46
STARLINK-31880, -10.737288, 145.324389, 445.46
STARLINK-31886, 35.851106, -73.742541, 446.53
STARLINK-31909, -42.016548, 50.255840, 455.89
STARLINK-31910, -18.405114, 135.359518, 447.48
STARLINK-31902, 22.497395, -49.613211, 444.32
STARLINK-31913, -26.500964, 124.928082, 449.98
STARLINK-31866, -41.838374, 83.573861, 455.82
STARLINK-31917, -33.221178, 20.677444, 452.30
STARLINK-31860, 22.550119, -176.854449, 444.50
STARLINK-31854, 40.173988, -88.363162, 447.49
STARLINK-31842, 35.896980, -152.679055, 447.02
STARLINK-31871, -38.232932, 99.077391, 454.21
STARLINK-31875, -2.275531, 154.524948, 444.09
STARLINK-31877, -18.959157, -2.071479, 447.50
STARLINK-31884, -43.160127, 66.872786, 456.18
STARLINK-32108, 30.694781, -41.204383, 445.48
STARLINK-32080, 5.002555, -176.271496, 443.50
STARLINK-32091, -43.049998, 85.331378, 456.18
STARLINK-32085, 42.426678, -102.973519, 448.11
STARLINK-32100, 36.612438, -64.015294, 446.75
STARLINK-32089, -21.029190, 156.030719, 448.10
STARLINK-32103, -24.108762, 29.005377, 449.02
STARLINK-32105, -34.774530, 132.524982, 453.19
STARLINK-32106, -31.139554, 40.582899, 451.68
STARLINK-32090, 20.461700, -156.472689, 443.93
STARLINK-32095, -40.904683, 105.799682, 455.17
STARLINK-32088, -41.094439, 68.853663, 455.43
STARLINK-32107, 24.523866, -29.302376, 444.79
STARLINK-32104, -41.421896, 67.988345, 409.41
STARLINK-32094, 8.465724, -9.386258, 443.48
STARLINK-32099, -28.405368, 145.042302, 450.79
STARLINK-32096, 39.384496, -118.914660, 447.35
STARLINK-32102, -4.567236, 175.283932, 444.38
STARLINK-32092, 41.300759, -69.627801, 448.01
STARLINK-32093, 43.088338, -85.993660, 448.16
STARLINK-32087, 27.923121, -145.538039, 445.00
STARLINK-32086, -42.544481, 102.213819, 455.96
STARLINK-32098, 37.260811, -54.343681, 447.22
STARLINK-11107 [DTC], -11.758200, -119.612570, 363.18
STARLINK-11088 [DTC], -48.706223, -69.894011, 377.18
STARLINK-11092 [DTC], -52.756826, -26.524185, 378.92
STARLINK-11082 [DTC], -41.232126, 11.195857, 374.01
STARLINK-11108 [DTC], -21.786334, 34.581985, 366.04
STARLINK-11100 [DTC], 0.206672, 52.004268, 360.72
STARLINK-11094 [DTC], 22.200048, 69.495463, 359.98
STARLINK-11101 [DTC], 52.866113, 131.409296, 365.27
STARLINK-11099 [DTC], 41.604836, 93.160361, 362.97
STARLINK-11084 [DTC], 48.339983, 174.749472, 364.67
STARLINK-11103 [DTC], 31.724576, -155.862652, 361.38
STARLINK-11096 [DTC], -32.381286, -99.674076, 370.38
STARLINK-11095 [DTC], 10.503940, -136.433758, 359.82
STARLINK-31834, -43.021468, 37.562965, 462.26
STARLINK-31843, 34.485614, 112.192086, 449.02
STARLINK-31766, -52.882554, 1.767366, 466.31
STARLINK-31836, -49.097052, -38.967474, 465.07
STARLINK-31820, -25.582364, 60.664452, 455.03
STARLINK-31642, 16.669482, 94.347363, 446.98
STARLINK-31827, 49.176382, 140.949097, 452.21
STARLINK-31472, 13.333321, -46.155733, 443.42
STARLINK-31817, -39.177595, -120.927304, 455.04
STARLINK-31841, 42.111344, 42.700572, 426.49
STARLINK-31833, 43.005753, 34.986155, 448.08
STARLINK-31849, -31.883890, 161.122387, 452.11
STARLINK-31661, -9.011058, 129.394139, 445.04
STARLINK-31707, 4.944321, -55.472377, 443.44
STARLINK-31821, 35.054722, -12.452750, 446.25
STARLINK-31819, 21.366638, -36.169944, 444.05
STARLINK-31726, -42.325075, -136.763495, 456.13
STARLINK-31759, 30.739552, 79.574721, 445.42
STARLINK-31818, 40.913329, 51.453280, 447.58
STARLINK-31816, -37.847319, 174.589891, 454.36
STARLINK-31809, -17.248663, 138.960826, 447.13
STARLINK-31779, -34.099347, -106.831656, 453.02
STARLINK-31805, -43.120275, -153.552170, 456.53
STARLINK-31681, -24.988758, 149.397492, 449.58
STARLINK-31636, -27.557502, -94.460321, 450.52
STARLINK-31640, 42.631625, 18.061636, 447.90
STARLINK-31677, 36.664495, 66.418261, 446.57
STARLINK-31783, 7.473350, 110.798962, 443.28
STARLINK-31808, -41.444593, -170.174462, 455.76
STARLINK-31822, -3.533297, -64.514060, 444.27
STARLINK-11125 [DTC], -41.278918, -108.799401, 374.19
STARLINK-11118 [DTC], -52.732291, -146.199663, 378.81
STARLINK-11132 [DTC], -21.832565, -85.388097, 366.37
STARLINK-11131 [DTC], 0.147164, -67.967884, 360.22
STARLINK-11114 [DTC], 22.133016, -50.472519, 360.00
STARLINK-11105 [DTC], 41.555469, -26.837578, 362.92
STARLINK-11097 [DTC], 52.824482, 11.011783, 365.47
STARLINK-11098 [DTC], 48.375611, 54.714354, 364.48
STARLINK-11117 [DTC], 31.766926, 84.162394, 361.12
STARLINK-11110 [DTC], 10.556920, 103.599432, 359.98
STARLINK-11104 [DTC], -11.796512, 120.475844, 363.21
STARLINK-11111 [DTC], -48.923306, 170.147219, 377.51
STARLINK-11106 [DTC], -32.741226, 140.092535, 370.49
STARLINK-31739, -18.804694, -53.820097, 480.90
STARLINK-31828, -49.551206, -155.194470, 493.30
STARLINK-31826, -40.610232, -176.377429, 489.53
STARLINK-31830, -28.733968, 168.058815, 484.49
STARLINK-31829, -53.297276, -127.858470, 494.89
STARLINK-31786, -10.815948, 152.176352, 478.39
STARLINK-31835, -50.305877, -100.054513, 493.52
STARLINK-31363, -4.337543, 149.260482, 444.39
STARLINK-31868, 19.747734, -15.996470, 443.74
STARLINK-31848, -0.827066, -34.900869, 443.86
STARLINK-31890, 7.684016, -25.776928, 443.39
STARLINK-31862, 23.821459, -6.023489, 444.38
STARLINK-31870, 15.963312, -16.318877, 443.31
STARLINK-31888, 36.784314, 18.701303, 446.58
STARLINK-31863, 30.903289, 5.524643, 445.41
STARLINK-31873, 41.010563, 33.822099, 447.42
STARLINK-31865, 43.026455, 50.230155, 447.77
STARLINK-31893, 42.590777, 67.139473, 447.84
STARLINK-31901, 23.166119, -8.698932, 415.69
STARLINK-31823, 34.902694, 97.605319, 446.26
STARLINK-31916, 28.552577, 110.177862, 445.06
STARLINK-31907, 21.167127, 121.228357, 443.96
STARLINK-31687, -39.284487, -153.897847, 455.01
STARLINK-31810, -20.288953, 168.682365, 447.91
STARLINK-31812, 13.134875, 131.177494, 443.36
STARLINK-31815, 4.729014, 140.494671, 443.38
STARLINK-31814, -31.316806, -76.108965, 451.87
STARLINK-31794, -34.255568, -168.026840, 453.05
STARLINK-31824, -27.764832, 179.585984, 450.71
STARLINK-31947, -5.446472, -141.321843, 444.09
STARLINK-31929, 1.444040, 33.959192, 443.56
STARLINK-31927, -42.956897, -50.523801, 456.48
STARLINK-31855, 1.165962, -149.251857, 443.65
STARLINK-31887, -18.544297, 11.530445, 444.55
STARLINK-31925, 25.691426, 63.191107, 444.59
STARLINK-31852, 33.448022, 167.338220, 445.80
STARLINK-31906, -30.478258, -6.331965, 451.61
STARLINK-31857, 19.172582, -169.705989, 443.67
STARLINK-31851, -21.850537, -121.904242, 448.47
STARLINK-31903, 38.077948, 88.929022, 446.91
STARLINK-31922, 9.689673, -158.469005, 443.53
STARLINK-31889, -23.350979, 5.098812, 449.39
STARLINK-31859, 38.706871, 153.442687, 446.97
STARLINK-31895, -29.126617, -110.796896, 451.18
STARLINK-31899, -40.079540, -83.505748, 454.97
STARLINK-31896, -42.717837, -67.407720, 456.34
STARLINK-31897, -40.773843, -34.265857, 455.63
STARLINK-31892, -15.500950, 15.276210, 446.72
STARLINK-31891, -7.147833, 24.761696, 444.73
STARLINK-31882, 41.742634, 104.323428, 447.79
STARLINK-31691, 26.763723, 179.551814, 444.38
STARLINK-31569, -36.455117, -19.408724, 453.82
STARLINK-31654, 25.591696, -168.982641, 444.64
STARLINK-31442, -28.520845, 5.003629, 450.96
STARLINK-31651, -30.689716, -99.221051, 451.75
STARLINK-31703, -33.709074, -13.698961, 361.60
STARLINK-31584, 1.193449, -139.636434, 443.57
STARLINK-31950, -42.991167, -54.816193, 456.16
STARLINK-31931, 3.247625, 44.653030, 443.98
STARLINK-31938, 42.272411, 116.779014, 447.71
STARLINK-31941, 17.604291, 52.936917, 443.88
STARLINK-31952, -39.962674, -21.961518, 454.84
STARLINK-31921, 23.022818, 160.923763, 444.26
STARLINK-31760, -13.600451, 26.293292, 446.24
STARLINK-31945, 17.873001, -158.415955, 443.83
STARLINK-31937, 9.662620, -148.794943, 443.45
STARLINK-31940, -7.330539, -130.511100, 444.98
STARLINK-31933, -15.688119, -120.999661, 446.91
STARLINK-31936, -35.567547, -48.435278, 453.38
STARLINK-31935, -21.616413, 16.277402, 448.66
STARLINK-31934, 11.716172, 53.927773, 443.08
STARLINK-31943, -35.187396, -7.419287, 453.59
STARLINK-31926, -31.196895, -15.760413, 451.60
STARLINK-31919, -40.845091, -71.341888, 455.76
STARLINK-31974, 30.989675, -74.226472, 445.54
STARLINK-31975, 41.031384, -45.991940, 447.81
STARLINK-31976, 27.989578, 30.319223, 444.95
STARLINK-31965, 39.712222, 3.461947, 447.43
STARLINK-31969, 5.160013, 60.995604, 443.61
STARLINK-31951, -9.226778, -123.875682, 445.35
STARLINK-31949, 23.929515, -85.780577, 444.38
STARLINK-31977, -42.292484, 142.240871, 455.90
STARLINK-31963, 42.574634, -12.602468, 448.13
STARLINK-31961, -32.042679, -155.678455, 451.92
STARLINK-31964, -25.159335, -143.897182, 449.72
STARLINK-31905, -39.096988, 126.388940, 454.50
STARLINK-31928, 21.013192, 41.527708, 444.22
STARLINK-31953, -27.485754, 100.091899, 450.40
STARLINK-31942, -0.731402, -114.713205, 443.85
STARLINK-31676, 43.038211, -29.463151, 448.36
STARLINK-31908, -43.127009, 159.082780, 456.01
STARLINK-31914, 34.842217, 17.837640, 446.49
STARLINK-31850, -17.441346, -133.446120, 447.14
STARLINK-31924, 16.096265, -96.074613, 443.57
STARLINK-31898, -19.919155, 89.157988, 448.28
STARLINK-31861, -37.659625, -169.164083, 454.23
STARLINK-31920, -36.402538, -167.377924, 436.77
STARLINK-31872, 20.264465, 114.214367, 443.86
STARLINK-31972, -42.871921, -6.808450, 456.33
STARLINK-31958, 33.066079, -132.295067, 445.82
STARLINK-31959, -37.146176, -35.592909, 453.85
STARLINK-31957, 26.316649, -120.190584, 444.78
STARLINK-31968, 10.533512, -99.857141, 443.54
STARLINK-31970, -40.485301, -23.094696, 455.37
STARLINK-31932, -32.590217, -49.180153, 452.36
STARLINK-31956, -29.926023, -50.710073, 451.24
STARLINK-31960, 2.052337, -90.642716, 443.68
STARLINK-31432, -14.494449, 75.160608, 446.44
STARLINK-31853, -36.007470, -37.806400, 453.66
STARLINK-31971, -33.061663, 42.799181, 452.57
STARLINK-31962, 3.736263, 95.079382, 443.64
STARLINK-31879, 42.373342, 167.509995, 448.05
STARLINK-31876, -22.707362, -62.045580, 448.96
STARLINK-31955, -14.807163, -72.142552, 446.47
STARLINK-31946, 34.226918, 137.467797, 446.15
STARLINK-31948, 15.412176, -109.068168, 443.60
STARLINK-31900, 18.702395, -109.554258, 443.82
STARLINK-31973, -35.734168, 41.140544, 453.54
STARLINK-31966, -40.351823, 26.320515, 455.28
STARLINK-11145 [DTC], 16.648795, -10.050541, 359.76
STARLINK-11121 [DTC], 37.086686, 11.294997, 362.16
STARLINK-11113 [DTC], -5.063203, -27.401602, 361.69
STARLINK-11123 [DTC], 51.226594, 45.018162, 365.11
STARLINK-11138 [DTC], -8.741480, -30.176004, 367.23
STARLINK-11130 [DTC], 51.037143, 89.782892, 365.08
STARLINK-11126 [DTC], -25.943773, -48.521213, 293.56
STARLINK-11124 [DTC], 16.172056, 144.310903, 359.71
STARLINK-11143 [DTC], -27.628712, 179.630593, 368.30
STARLINK-11133 [DTC], -45.613724, -153.807341, 375.96
STARLINK-11144 [DTC], -53.306297, -112.435560, 379.11
STARLINK-11134 [DTC], -44.978593, -71.611282, 375.63
STARLINK-11142 [DTC], -26.743275, -45.600596, 368.19
STARLINK-31995, 21.645053, 19.600205, 475.41
STARLINK-31989, 45.250525, 51.067438, 479.07
STARLINK-31856, 34.515866, 33.191666, 477.00
STARLINK-31993, -6.118844, -2.112883, 477.29
STARLINK-31980, -36.849518, -31.396424, 487.83
STARLINK-31991, 7.911541, 8.376510, 475.29
STARLINK-31979, -24.367810, -17.209408, 482.60
STARLINK-31978, 49.367727, 133.999186, 468.08
STARLINK-31987, -25.244787, -145.379579, 470.99
STARLINK-31984, -52.812934, -86.919316, 482.52
STARLINK-31986, -15.546890, 1.831414, 467.71
STARLINK-31883, -3.536241, -163.253657, 464.80
STARLINK-31967, 3.591798, 16.427401, 463.59
STARLINK-31982, 52.431319, 89.909227, 468.80
STARLINK-31992, -34.733534, -17.257373, 474.76
STARLINK-31990, 17.057968, -179.058418, 463.27
STARLINK-31864, 41.970330, 54.944122, 478.65
STARLINK-31939, -41.642816, -124.509557, 477.83
STARLINK-32012, 28.937078, 37.299415, 448.18
STARLINK-32008, 45.533090, 62.304529, 451.16
STARLINK-32006, 34.813241, 162.999903, 465.31
STARLINK-32011, 42.524892, 57.461782, 466.89
STARLINK-31878, 21.295580, 131.325249, 300.70
STARLINK-32017, -42.741309, -122.487791, 478.33
STARLINK-31998, 46.975627, 139.853789, 451.12
STARLINK-32005, -23.809558, -146.755524, 470.68
STARLINK-31981, -50.008711, -48.753113, 481.18
STARLINK-31985, -16.991782, 0.634631, 468.29
STARLINK-31918, -52.493063, -89.942198, 482.43
STARLINK-11129 [DTC], -11.358033, -179.293283, 363.22
STARLINK-11140 [DTC], -32.427500, -159.706109, 370.44
STARLINK-11122 [DTC], -48.731183, -129.904420, 377.22
STARLINK-11149 [DTC], -52.708442, -86.139477, 378.96
STARLINK-11120 [DTC], -41.181708, -48.810743, 374.06
STARLINK-11086 [DTC], -21.722345, -25.453449, 366.14
STARLINK-11148 [DTC], 0.269749, -8.041220, 360.48
STARLINK-11116 [DTC], 22.257336, 9.455317, 360.08
